user,item
7682,83928
7682,26846
7682,4341
7682,17792
7683,9942
7683,61611
7683,72337
7683,74375
7683,44974
7683,79709
7683,76308
7683,78118
7683,30278
7683,64359
7683,69849
7683,37448
7683,74246
7683,5428
7683,61235
7683,82694
7683,74648
7683,58242
7683,67906
7683,12957
7683,49517
7683,55406
7683,71542
7683,84788
7684,64896
7684,57548
7684,11765
7684,4231
7684,13232
7684,8533
7684,31070
7684,55836
7684,60311
7684,10664
7684,63739
7684,16919
7685,62163
7685,80144
7685,67103
7685,38556
7685,71279
7685,49993
7685,75214
7685,28666
7685,80274
7685,56033
7685,31418
7686,63110
7686,82401
7686,69486
7686,27538
7686,49194
7686,39500
7686,48954
7686,28777
7686,59832
7686,47782
7687,11653
7687,70218
7687,54341
7687,22624
7687,64955
7687,57027
7687,35062
7687,20888
7687,8915
7687,53558
7687,54952
7687,46881
7688,33991
7688,72223
7688,64462
7688,59007
7688,2212
7688,37189
7688,53653
7688,31954
7688,52633
7688,53559
7688,37360
7688,45682
7688,66570
7689,56530
7689,52683
7689,30166
7689,54064
7689,27931
7689,12049
7689,77690
7689,49574
7689,58803
7689,35695
7689,34759
7690,12352
7690,28760
7690,64032
7690,36355
7690,486
7690,36240
7690,74981
7690,43729
7690,23481
7690,67984
7690,13210
7690,75661
7690,24004
7690,67971
7690,32793
7690,1964
7690,20160
7690,68004
7690,67926
7690,49828
7690,71112
7690,61089
7690,71046
7690,65807
7691,64164
7691,74741
7691,7582
7691,62000
7691,19063
7691,53939
7691,72943
7691,78420
7691,29916
7691,6016
7691,81955
7691,70745
7691,44600
7692,67352
7692,70488
7692,68082
7692,14937
7692,2220
7692,38479
7692,60687
7692,85471
7692,39048
7692,78631
7693,14195
7693,49086
7693,44143
7693,71541
7693,54441
7693,78519
7693,59174
7693,10683
7693,63117
7693,77455
7693,65798
7693,75424
7693,7705
7693,34707
7693,67982
7693,68456
7693,77199
7693,38175
7693,69050
7693,43868
7693,72281
7694,66227
7694,60562
7694,36926
7694,14454
7694,50797
7694,30930
7694,78540
7694,34793
7694,31457
7694,66522
7694,30503
7694,53836
7694,28636
7694,58763
7694,71836
7694,81225
7695,10020
7695,25382
7695,51974
7695,8694
7695,46582
7695,16525
7695,76640
7695,70218
7695,10340
7695,302
7696,72200
7696,51927
7696,69118
7696,43950
7696,72595
7696,79749
7696,14563
7696,64626
7696,59735
7696,48044
7696,66405
7696,24134
7696,50257
7696,19337
7696,24811
7696,26012
7696,22100
7696,25664
7696,76532
7696,35946
7696,42087
7696,4255
7696,50035
7696,24093
7696,55765
7696,8553
7696,22002
7696,75320
7696,80226
7697,75666
7697,75361
7697,10121
7697,54131
7697,44194
7697,1647
7697,10515
7697,47237
7697,80963
7697,57959
7698,18582
7698,78710
7698,71919
7698,61801
7698,63699
7698,79740
7698,59516
7698,68533
7698,76561
7698,71453
7698,16111
7699,20657
7699,40715
7699,71477
7699,85113
7699,80572
7699,55196
7699,64079
7699,62569
7699,29942
7699,31110
7699,72484
7699,76088
7699,20218
7700,16064
7700,62118
7700,19780
7700,8589
7700,16793
7700,64433
7700,11194
7700,21681
7700,42691
7700,75821
7700,63891
7700,55925
7700,69884
7700,34059
7700,72700
7701,74641
7701,52081
7701,57455
7701,71850
7701,64227
7701,47880
7701,69978
7701,47488
7701,54919
7701,65548
7701,46613
7701,21311
7701,62199
7701,54000
7702,19293
7702,2986
7702,56721
7702,26780
7702,67523
7702,16683
7702,16725
7702,25562
7702,16391
7702,21418
7703,24913
7703,42213
7703,74808
7703,32266
7703,13880
7703,41394
7703,72118
7703,54685
7703,15992
7703,84743
7704,24549
7704,80567
7704,373
7704,38120
7704,49940
7704,84882
7704,69993
7704,15149
7704,51812
7704,9772
7704,15029
7705,65347
7705,43862
7705,66116
7705,47289
7705,78098
7705,64534
7705,58367
7705,64957
7705,48921
7705,46657
7705,53799
7705,77422
7705,13966
7706,67305
7706,75155
7706,60749
7706,43476
7706,30013
7706,74380
7706,64694
7706,58401
7706,55818
7706,73368
7706,68814
7706,29179
7706,10171
7706,48442
7706,62793
7706,26109
7707,57558
7707,28613
7707,44110
7707,65977
7707,71877
7707,74720
7707,77346
7707,62626
7707,46077
7707,50631
7708,16458
7708,32575
7708,3516
7708,10107
7708,22653
7708,10848
7708,14511
7708,47895
7708,26380
7708,23545
7708,38861
7708,65378
7708,17950
7709,75635
7709,75576
7709,73777
7709,79242
7709,81813
7709,62123
7709,10242
7709,78521
7709,40788
7709,14813
7709,12966
7709,8516
7709,8833
7709,8443
7709,48283
7709,31684
7710,13392
7710,11030
7710,15474
7710,19556
7710,17033
7710,51153
7710,61328
7710,17266
7710,75242
7710,71902
7711,65670
7711,68351
7711,39475
7711,66011
7711,68654
7711,24294
7711,38224
7711,17593
7711,63196
7711,61844
7711,58465
7711,15118
7711,67018
7712,9710
7712,52642
7712,44804
7712,71061
7712,49858
7712,15703
7712,67308
7712,50525
7712,23094
7712,6760
7712,44128
7712,38588
7712,40209
7712,29745
7712,12264
7712,27240
7712,65232
7712,43759
7712,27325
7712,33892
7712,42893
7712,71883
7713,54240
7713,78443
7713,53656
7713,54591
7713,39325
7713,65641
7713,51866
7713,49452
7713,84801
7713,77980
7713,14149
7713,75706
7713,59983
7714,4512
7714,35933
7714,20683
7714,57481
7714,62963
7714,16470
7714,16957
7714,43979
7714,58802
7714,43370
7714,18036
7714,2403
7714,9921
7714,21815
7714,34989
7714,18657
7714,3060
7715,38932
7715,84266
7715,13378
7715,35930
7715,32927
7715,63188
7715,20902
7715,6245
7715,35167
7715,41716
7715,44702
7715,26527
7715,24701
7716,36433
7716,29554
7716,47433
7716,13346
7716,53459
7716,32616
7716,64802
7716,59301
7716,81310
7716,25863
7716,33976
7717,3556
7717,65703
7717,32839
7717,25202
7717,64569
7717,40145
7717,24165
7717,63081
7717,17701
7717,12
7718,65118
7718,81642
7718,59310
7718,36493
7718,68032
7718,66774
7718,39952
7718,21999
7718,46400
7718,70481
7718,71610
7718,46231
7718,81667
7718,76368
7718,81822
7718,18818
7718,75043
7718,57299
7718,68335
7718,76647
7718,81744
7718,66732
7718,64993
7718,64359
7718,54748
7718,68031
7718,74024
7718,78511
7719,78249
7719,78097
7719,78179
7719,83060
7719,70384
7719,32695
7719,3520
7719,30997
7719,38748
7719,571
7720,6507
7720,53895
7720,51186
7720,72378
7720,83017
7720,10435
7720,64519
7720,35825
7720,62001
7720,51026
7720,73270
7720,16446
7720,17536
7720,64396
7721,31349
7721,41265
7721,72287
7721,55714
7721,44125
7721,27189
7721,60052
7721,22222
7721,33594
7721,54708
7721,54135
7721,26502
7721,5710
7721,84219
7722,56115
7722,20856
7722,56780
7722,33554
7722,35170
7722,63161
7722,79709
7722,78201
7722,58285
7722,37476
7722,64600
7722,56978
7723,73335
7723,7855
7723,77382
7723,78203
7723,62256
7723,56582
7723,50784
7723,51515
7723,37715
7723,65813
7723,36061
7723,20920
7723,53270
7723,24738
7723,64136
7723,45613
7723,71836
7723,20170
7723,55816
7723,81545
7723,52447
7724,25015
7724,80366
7724,24559
7724,38203
7724,15232
7724,39427
7724,32144
7724,5242
7724,29116
7724,22913
7724,82623
7724,20844
7724,13361
7724,37798
7724,37546
7724,12896
7724,66747
7725,72530
7725,62955
7725,42210
7725,69322
7725,56948
7725,36006
7725,36212
7725,57049
7725,65275
7725,84021
7725,63588
7726,8323
7726,32715
7726,29506
7726,27025
7726,79305
7726,39895
7726,50759
7726,31333
7726,9698
7726,22176
7726,39404
7726,27287
7726,2829
7726,23052
7726,21673
7726,36023
7727,39422
7727,53420
7727,70981
7727,57953
7727,17717
7727,9504
7727,57044
7727,30639
7727,47365
7727,18356
7727,84513
7727,58071
7727,12162
7728,75064
7728,42168
7728,27488
7728,53649
7728,53566
7728,5965
7728,24520
7728,84968
7728,44905
7728,81606
7728,39264
7728,61308
7728,48013
7728,77010
7728,37289
7728,8324
7728,53264
7728,69083
7728,84623
7728,40687
7728,6549
7728,31171
7728,64448
7728,17925
7728,73743
7728,60144
7728,80766
7728,33758
7728,70774
7728,66469
7729,49849
7729,64606
7729,14031
7729,55394
7729,75064
7729,45771
7729,80385
7729,64108
7729,68999
7729,78779
7729,80189
7730,69052
7730,69786
7730,58120
7730,82787
7730,50364
7730,52054
7730,15806
7730,27678
7730,54411
7730,77148
7730,69851
7730,73208
7731,80447
7731,65449
7731,62385
7731,68926
7731,77003
7731,51933
7731,53318
7731,29495
7731,690
7731,70410
7731,71614
7731,75723
7731,68343
7731,50057
7731,36593
7731,43625
7731,43223
7731,51703
7731,83033
7731,62562
7731,61925
7731,47105
7731,50428
7731,64509
7731,58373
7731,79068
7731,70161
7731,61450
7732,68875
7732,79790
7732,20492
7732,41934
7732,68174
7732,25945
7732,18348
7732,11193
7732,58965
7732,76121
7732,59691
7732,40204
7732,7877
7732,41144
7732,37227
7732,83216
7732,28548
7732,72278
7733,59422
7733,46728
7733,50107
7733,54651
7733,77993
7733,84626
7733,85366
7733,84565
7733,82149
7733,32349
7733,57944
7734,54243
7734,78314
7734,47315
7734,59998
7734,17609
7734,50011
7734,77892
7734,67126
7734,64505
7734,78147
7734,49551
7735,70069
7735,44938
7735,46661
7735,82029
7735,77070
7735,76512
7735,5823
7735,78216
7735,83940
7735,22378
7735,66703
7735,61914
7735,52602
7735,80489
7736,46854
7736,67145
7736,55039
7736,78957
7736,80793
7736,51641
7736,59600
7736,39955
7736,58953
7736,52258
7736,47712
7736,48615
7736,56043
7737,22489
7737,67144
7737,31573
7737,78272
7737,65254
7737,56789
7737,66006
7737,40265
7737,67145
7737,58786
7737,22687
7737,32199
7737,77585
7737,36699
7737,41624
7738,52345
7738,72577
7738,6769
7738,74466
7738,4936
7738,31565
7738,29221
7738,48514
7738,68369
7738,51220
7739,41977
7739,17552
7739,54872
7739,30126
7739,23951
7739,45028
7739,74168
7739,10070
7739,63804
7739,25268
7739,29604
7740,21595
7740,37190
7740,31590
7740,46492
7740,31798
7740,51378
7740,82223
7740,51214
7740,83342
7740,55897
7740,84788
7740,84443
7740,28381
7740,80537
7741,63084
7741,58381
7741,1985
7741,57549
7741,54131
7741,83431
7741,45204
7741,80963
7741,72109
7741,62301
7741,59331
7741,69204
7741,56267
7741,58499
7741,33788
7741,66213
7741,62696
7742,38289
7742,44524
7742,27267
7742,40606
7742,60550
7742,68656
7742,84801
7742,38492
7742,80688
7742,67100
7742,75758
7742,41249
7743,70781
7743,70321
7743,77540
7743,15264
7743,83036
7743,63104
7743,49656
7743,41911
7743,60300
7743,61798
7743,55685
7743,78670
7743,31319
7743,68030
7744,79034
7744,48799
7744,46715
7744,20518
7744,62793
7744,62600
7744,77675
7744,64629
7744,45838
7744,48437
7744,48916
7744,67463
7744,55270
7744,31709
7744,57917
7744,60507
7744,47893
7744,74830
7745,63559
7745,72987
7745,51876
7745,54642
7745,56544
7745,67712
7745,82551
7745,43915
7745,71807
7745,74512
7745,70631
7746,60997
7746,82263
7746,75059
7746,27931
7746,58145
7746,57455
7746,42397
7746,59663
7746,69902
7746,42484
7746,49003
7746,7694
7746,33506
7746,55479
7746,77287
7746,49572
7746,56979
7746,37927
7746,76167
7746,57391
7746,68844
7746,79783
7746,8112
7746,71343
7747,20786
7747,46791
7747,62473
7747,36938
7747,58733
7747,53866
7747,49081
7747,35331
7747,23462
7747,49482
7747,10043
7747,61255
7747,75756
7748,75176
7748,41868
7748,61125
7748,78214
7748,69524
7748,35359
7748,64615
7748,76721
7748,22371
7748,31597
7748,34773
7748,30685
7748,75178
7748,53579
7748,48298
7749,16333
7749,77477
7749,19664
7749,61997
7749,59496
7749,70444
7749,70228
7749,84453
7749,20879
7749,50994
7750,69715
7750,31145
7750,77774
7750,39632
7750,24670
7750,51176
7750,82753
7750,10237
7750,80446
7750,69631
7750,66415
7750,55815
7750,51787
7750,37343
7750,26414
7750,62839
7750,56658
7750,69513
7750,76478
7750,47498
7750,62817
7751,43684
7751,76503
7751,75650
7751,59350
7751,2859
7751,72702
7751,59416
7751,71529
7751,59809
7751,77696
7751,63319
7751,54722
7751,20565
7751,26665
7751,60035
7751,60479
7751,30532
7751,72436
7751,29120
7751,52014
7751,7648
7752,73449
7752,67858
7752,57144
7752,75600
7752,80217
7752,44798
7752,78049
7752,69199
7752,38055
7752,52206
7753,21728
7753,76816
7753,69163
7753,16718
7753,74637
7753,60264
7753,53223
7753,77286
7753,1602
7753,21759
7753,53973
7753,52986
7753,61483
7753,40977
7753,51882
7753,1564
7753,66210
7753,44503
7753,71399
7753,10667
7753,9659
7753,10602
7753,3508
7753,68235
7753,21398
7753,56757
7753,44945
7753,9674
7753,53860
7753,53146
7753,17518
7753,24553
7753,11836
7753,70391
7753,20284
7753,12535
7753,50148
7753,16616
7753,69719
7754,45685
7754,64218
7754,45979
7754,27631
7754,54090
7754,39264
7754,33852
7754,79783
7754,39214
7754,40140
7754,73703
7755,7149
7755,9176
7755,19689
7755,56583
7755,15489
7755,31761
7755,15266
7755,9635
7755,13671
7755,584
7755,7683
7755,30692
7755,21103
7755,7296
7756,63154
7756,12688
7756,1720
7756,17292
7756,4478
7756,24839
7756,29826
7756,6977
7756,18127
7756,16260
7756,7063
7757,67028
7757,9097
7757,75294
7757,81816
7757,47820
7757,46427
7757,49809
7757,75898
7757,83267
7757,78049
7757,40444
7757,52320
7757,46580
7757,70358
7757,26115
7757,37799
7757,46138
7757,62706
7758,80291
7758,55557
7758,57863
7758,41624
7758,38391
7758,41139
7758,46210
7758,50643
7758,35629
7758,50309
7759,53585
7759,60996
7759,53270
7759,19881
7759,50555
7759,24017
7759,46104
7759,54399
7759,81446
7759,35623
7759,47141
7759,59007
7760,22764
7760,77080
7760,32134
7760,63592
7760,11890
7760,33479
7760,21066
7760,56562
7760,41210
7760,43672
7760,42521
7760,62706
7760,77676
7761,75393
7761,48858
7761,68185
7761,70381
7761,70761
7761,71053
7761,66732
7761,7476
7761,66534
7761,43284
7761,71697
7761,11405
7761,83677
7761,71446
7761,55557
7761,36508
7761,77368
7761,45617
7762,65644
7762,75919
7762,46791
7762,39556
7762,18505
7762,20947
7762,23822
7762,32691
7762,66847
7762,7174
7762,57570
7762,70347
7763,24658
7763,68827
7763,10641
7763,46198
7763,34559
7763,54804
7763,37021
7763,52012
7763,22274
7763,49086
7764,20711
7764,82217
7764,54104
7764,31896
7764,75565
7764,28696
7764,39692
7764,3777
7764,51091
7764,40334
7764,38144
7764,24949
7765,27566
7765,46167
7765,62392
7765,6073
7765,16342
7765,42091
7765,83265
7765,8624
7765,15440
7765,82233
7765,14982
7765,39784
7766,29125
7766,11110
7766,1854
7766,66075
7766,30794
7766,11182
7766,53695
7766,26695
7766,29746
7766,33229
7766,6320
7767,46369
7767,54621
7767,53033
7767,24513
7767,54561
7767,701
7767,40427
7767,62799
7767,65897
7767,63404
7767,31165
7767,63738
7767,16826
7767,64169
7767,79048
7767,21574
7768,69787
7768,49634
7768,71567
7768,20931
7768,56765
7768,40169
7768,62276
7768,70079
7768,63441
7768,22667
7768,4530
7768,32872
7769,23071
7769,39689
7769,37839
7769,45746
7769,56985
7769,50749
7769,61295
7769,27355
7769,49021
7769,41206
7769,33665
7769,140
7769,29739
7769,19568
7769,54135
7770,51465
7770,19751
7770,10264
7770,32143
7770,56997
7770,7886
7770,20240
7770,29028
7770,49055
7770,5624
7771,15313
7771,65081
7771,62727
7771,16399
7771,983
7771,15705
7771,1829
7771,26344
7771,74343
7771,80544
7771,31936
7771,18371
7771,18909
7771,6333
7771,66284
7771,16601
7771,10744
7771,35213
7771,46146
7771,9029
7771,54975
7771,79363
7771,18777
7772,58129
7772,9567
7772,31075
7772,69631
7772,58245
7772,33416
7772,83267
7772,28328
7772,57155
7772,79365
7772,59268
7772,72461
7772,79615
7772,51133
7772,49345
7772,73643
7773,66258
7773,65222
7773,70261
7773,57843
7773,72283
7773,74397
7773,73312
7773,57078
7773,66677
7773,62682
7773,77812
7773,79499
7773,52300
7774,49940
7774,60479
7774,10508
7774,76423
7774,49055
7774,10854
7774,72166
7774,44780
7774,79620
7774,62480
7774,79095
7774,64790
7774,63186
7774,73918
7774,66958
7774,79687
7775,79441
7775,39136
7775,9812
7775,42251
7775,53875
7775,46588
7775,75799
7775,79310
7775,19729
7775,7566
7775,56935
7776,59779
7776,58106
7776,59919
7776,65192
7776,52836
7776,69471
7776,25014
7776,76031
7776,74224
7776,47855
7776,44676
7776,39138
7776,24193
7776,71837
7776,61849
7776,55345
7777,23587
7777,34937
7777,54655
7777,53227
7777,52609
7777,8319
7777,42521
7777,51768
7777,83995
7777,29219
7777,67667
7777,58172
7777,29385
7777,17614
7777,79615
7778,30872
7778,3332
7778,4602
7778,17683
7778,29581
7778,23280
7778,13431
7778,26979
7778,6239
7778,4597
7778,75308
7778,65573
7778,11487
7778,41726
7778,12952
7778,15929
7778,70023
7779,34724
7779,37580
7779,38020
7779,39731
7779,61524
7779,42638
7779,55478
7779,35644
7779,41058
7779,65777
7780,9018
7780,28017
7780,55879
7780,84367
7780,50356
7780,28066
7780,73767
7780,74588
7780,26281
7780,15518
7780,61938
7780,22721
7780,43766
7780,52791
7780,24765
7780,45973
7780,24894
7781,23421
7781,688
7781,48649
7781,85508
7781,1148
7781,59384
7781,60342
7781,42652
7781,53006
7781,11490
7781,67617
7781,12325
7781,79768
7781,10677
7782,72440
7782,62550
7782,78780
7782,78963
7782,77329
7782,41363
7782,2084
7782,68268
7782,81787
7782,62771
7782,55996
7782,1718
7782,23283
7782,45837
7782,45593
7783,37761
7783,44958
7783,59612
7783,62177
7783,56888
7783,84911
7783,56969
7783,70927
7783,31826
7783,78003
7783,55815
7783,47670
7783,80291
7783,72117
7784,55278
7784,81162
7784,68065
7784,1378
7784,82784
7784,73703
7784,56018
7784,54174
7784,47231
7784,48474
7785,61515
7785,76720
7785,66534
7785,24895
7785,82029
7785,81359
7785,50170
7785,84363
7785,59033
7785,24731
7785,37397
7786,79301
7786,50246
7786,82946
7786,33669
7786,75338
7786,67927
7786,68405
7786,74995
7786,49284
7786,47292
7786,8418
7786,72231
7787,23928
7787,57066
7787,12983
7787,56089
7787,44882
7787,58292
7787,57203
7787,23342
7787,21548
7787,34964
7787,75609
7787,66196
7787,62299
7788,63829
7788,84659
7788,59314
7788,41573
7788,27576
7788,76562
7788,36351
7788,42387
7788,4970
7788,20208
7788,4561
7788,13831
7788,65551
7789,65617
7789,50499
7789,16558
7789,52376
7789,40967
7789,58986
7789,22054
7789,31617
7789,55265
7789,64566
7789,43857
7789,23943
7789,55200
7790,16219
7790,5168
7790,25747
7790,25700
7790,17160
7790,19648
7790,26167
7790,3420
7790,82438
7790,40952
7790,19863
7790,19924
7791,19580
7791,65233
7791,50999
7791,56132
7791,44199
7791,70220
7791,74152
7791,46345
7791,40760
7791,77897
7791,53852
7792,40866
7792,59580
7792,49272
7792,21622
7792,41836
7792,64357
7792,82520
7792,69993
7792,77489
7792,68494
7792,25332
7793,83722
7793,73634
7793,60189
7793,46262
7793,64503
7793,67865
7793,75325
7793,76271
7793,53292
7793,61143
7794,32421
7794,28236
7794,77804
7794,48775
7794,22167
7794,14310
7794,34542
7794,19150
7794,35042
7794,15705
7794,36095
7794,3590
7794,32709
7794,12919
7794,20116
7794,16889
7795,30112
7795,73140
7795,56208
7795,75895
7795,69791
7795,60531
7795,68583
7795,30868
7795,5546
7795,81570
7795,68829
7795,52219
7795,12052
7795,37830
7795,46170
7795,28704
7795,19567
7796,37955
7796,78272
7796,23224
7796,55093
7796,61911
7796,77395
7796,62095
7796,62793
7796,69409
7796,58145
7796,4975
7796,54027
7796,84768
7796,78893
7796,26914
7797,58083
7797,70889
7797,59333
7797,57679
7797,53625
7797,73676
7797,66683
7797,42538
7797,62823
7797,48379
7797,65774
7797,29959
7798,46500
7798,20105
7798,47951
7798,71529
7798,71301
7798,23976
7798,48596
7798,43672
7798,34906
7798,82559
7799,15454
7799,53933
7799,51377
7799,72670
7799,49178
7799,59120
7799,38713
7799,83154
7799,25254
7799,32933
7799,30776
7799,4120
7799,53625
7800,8391
7800,28367
7800,67359
7800,69821
7800,40017
7800,4810
7800,83437
7800,63903
7800,71932
7800,807
7800,76276
7800,84264
7800,66188
7801,46070
7801,62685
7801,68262
7801,46333
7801,21825
7801,58166
7801,61440
7801,64648
7801,80649
7801,57897
7801,43959
7801,55139
7801,24160
7801,74635
7801,70271
7801,57981
7801,47920
7801,77087
7801,62263
7801,62745
7801,26866
7801,80926
7801,76514
7801,51891
7801,80650
7801,75086
7802,62452
7802,70714
7802,42927
7802,33437
7802,73842
7802,83170
7802,56360
7802,21972
7802,76545
7802,43241
7802,67440
7802,81463
7802,75043
7802,41177
7802,47843
7802,67447
7802,46171
7802,18642
7802,73476
7802,80722
7802,63668
7802,61013
7802,9467
7802,59095
7802,56627
7802,8020
7802,49113
7802,70697
7803,11313
7803,83614
7803,15498
7803,60810
7803,26205
7803,56761
7803,60199
7803,61421
7803,42795
7803,30961
7803,74706
7803,49273
7803,3765
7803,27981
7803,68501
7803,897
7803,68351
7804,69245
7804,81302
7804,74536
7804,71327
7804,2828
7804,68031
7804,69946
7804,65743
7804,59112
7804,48101
7804,77180
7805,2159
7805,39952
7805,24651
7805,2197
7805,33757
7805,68266
7805,63738
7805,52391
7805,44570
7805,15508
7806,41958
7806,76277
7806,9780
7806,78061
7806,74859
7806,44377
7806,4455
7806,81751
7806,75351
7806,54879
7806,13914
7806,46058
7806,72958
7806,72274
7807,65113
7807,59019
7807,77211
7807,83575
7807,71703
7807,32185
7807,75683
7807,71133
7807,80199
7807,4634
7807,60354
7808,29862
7808,12590
7808,4794
7808,10300
7808,13626
7808,34489
7808,37356
7808,39701
7808,34756
7808,38865
7809,70711
7809,76573
7809,45917
7809,74838
7809,68624
7809,61759
7809,51585
7809,25647
7809,74182
7809,54194
7810,41985
7810,12357
7810,26893
7810,14549
7810,21026
7810,65440
7810,7831
7810,65548
7810,54081
7810,78238
7810,60300
7810,34429
7810,68766
7811,21917
7811,72127
7811,17391
7811,26729
7811,44491
7811,68568
7811,77007
7811,4459
7811,50966
7811,3161
7811,56109
7812,54295
7812,45627
7812,81095
7812,38111
7812,33574
7812,58961
7812,26180
7812,22618
7812,53761
7812,36376
7813,2
7813,5358
7813,46905
7813,44130
7813,2329
7813,35148
7813,39715
7813,53171
7813,31530
7813,42664
7813,25574
7813,6555
7813,25767
7814,57473
7814,71110
7814,10692
7814,61724
7814,57981
7814,21933
7814,83867
7814,61250
7814,22190
7814,62020
7814,65745
7814,57119
7814,84295
7814,72131
7814,55727
7814,55901
7814,55593
7815,14727
7815,53832
7815,45864
7815,14882
7815,18838
7815,48764
7815,12938
7815,47091
7815,9066
7815,15444
7815,19463
7815,6564
7815,35160
7816,51806
7816,35009
7816,67047
7816,33257
7816,46706
7816,42871
7816,69050
7816,62523
7816,30203
7816,67038
7816,43625
7817,54293
7817,25485
7817,61805
7817,27158
7817,68369
7817,59584
7817,67144
7817,55013
7817,57505
7817,70355
7817,70081
7817,45847
7817,63347
7817,66801
7818,9272
7818,72093
7818,38146
7818,9384
7818,4204
7818,1196
7818,3341
7818,65479
7818,2487
7818,12583
7818,58808
7818,15171
7818,2874
7818,1323
7818,17959
7818,41272
7818,50598
7818,37118
7818,27397
7818,23874
7818,41643
7818,20213
7819,68406
7819,83840
7819,65427
7819,85471
7819,68601
7819,30849
7819,70627
7819,84240
7819,27050
7819,70381
7819,61610
7819,71366
7819,66716
7819,8812
7819,611
7819,66603
7819,26770
7819,26715
7819,73313
7819,48468
7820,51804
7820,16176
7820,55709
7820,56053
7820,57677
7820,30597
7820,56095
7820,12443
7820,63623
7820,40318
7820,38290
7821,51229
7821,78272
7821,11407
7821,18743
7821,39383
7821,16955
7821,32730
7821,12210
7821,10305
7821,10994
7821,11023
7821,33091
7821,8500
7821,9501
7821,39118
7822,42393
7822,72036
7822,77236
7822,50362
7822,67846
7822,17088
7822,64020
7822,80805
7822,40883
7822,31800
7822,64398
7822,62276
7822,65945
7822,58145
7822,70187
7822,36752
7822,35943
7822,39317
7822,58501
7822,58401
7823,76392
7823,27630
7823,79457
7823,48951
7823,47920
7823,82595
7823,60925
7823,60644
7823,52397
7823,60854
7823,37021
7824,17887
7824,68356
7824,17679
7824,14171
7824,45205
7824,54259
7824,54366
7824,64113
7824,84788
7824,76502
7824,59781
7824,64154
7824,54777
7824,54651
7824,51371
7824,45298
7824,34600
7824,60066
7824,54455
7824,40691
7824,76590
7824,80890
7824,63381
7824,60569
7824,39426
7824,43868
7824,84708
7824,67695
7824,41177
7824,18153
7824,72118
7824,64023
7824,69299
7824,74863
7824,76864
7824,49919
7824,73423
7824,22084
7824,74158
7824,22297
7824,85313
7824,56442
7824,42069
7824,40985
7825,37264
7825,42477
7825,75887
7825,41907
7825,27294
7825,48290
7825,63012
7825,77329
7825,51669
7825,57089
7826,73128
7826,13948
7826,51338
7826,59438
7826,10792
7826,41972
7826,2623
7826,66103
7826,3946
7826,11636
7826,6791
7826,47251
7826,30586
7827,63303
7827,25185
7827,64348
7827,41990
7827,9785
7827,47887
7827,23318
7827,66468
7827,74311
7827,69517
7828,76252
7828,22508
7828,33320
7828,73342
7828,44509
7828,43766
7828,65833
7828,71726
7828,59088
7828,58598
7828,34505
7829,60057
7829,84768
7829,19990
7829,63412
7829,53189
7829,40021
7829,58953
7829,19708
7829,1839
7829,54380
7829,46020
7829,34700
7830,76228
7830,83153
7830,64826
7830,80159
7830,44260
7830,51731
7830,51570
7830,66732
7830,76209
7830,53650
7830,69780
7830,41312
7830,64566
7830,59981
7830,25550
7830,72818
7830,45445
7830,65911
7831,72360
7831,46285
7831,79405
7831,64208
7831,69229
7831,57450
7831,69312
7831,82165
7831,62152
7831,34583
7831,51479
7831,21368
7831,13518
7831,79190
7831,37297
7831,82154
7831,42484
7831,62442
7831,69652
7831,13526
7831,26881
7831,79661
7831,70850
7831,33106
7831,28657
7832,57789
7832,70702
7832,52163
7832,77476
7832,46365
7832,71378
7832,41508
7832,74556
7832,75757
7832,75175
7833,25805
7833,14331
7833,63303
7833,12052
7833,45022
7833,63928
7833,28517
7833,59251
7833,29857
7833,7919
7833,71268
7833,43517
7833,4830
7833,15523
7833,85272
7833,29869
7833,3098
7834,74081
7834,2789
7834,6188
7834,7959
7834,3397
7834,2770
7834,60045
7834,82579
7834,43584
7834,56404
7834,11867
7834,66008
7834,12163
7834,2795
7834,2794
7835,74823
7835,32936
7835,54651
7835,17490
7835,19073
7835,55354
7835,19717
7835,18898
7835,38350
7835,43636
7835,17489
7835,19702
7835,81805
7835,43447
7836,51999
7836,67471
7836,55865
7836,63347
7836,68375
7836,38268
7836,84670
7836,27779
7836,54915
7836,83018
7836,78501
7836,77393
7836,80767
7836,42214
7836,12845
7836,81896
7836,23999
7836,58123
7836,37256
7837,34469
7837,71549
7837,7030
7837,25629
7837,68766
7837,65617
7837,60756
7837,76488
7837,65446
7837,69993
7838,69594
7838,60862
7838,79765
7838,74292
7838,81735
7838,34563
7838,82123
7838,76640
7838,46583
7838,62955
7838,81886
7838,84753
7838,57219
7838,62010
7838,49073
7838,54562
7838,67695
7838,72530
7838,59657
7838,78689
7838,46006
7838,38647
7838,54453
7838,62837
7839,62611
7839,12828
7839,50452
7839,55382
7839,76913
7839,29034
7839,50113
7839,73476
7839,56093
7839,75427
7840,53001
7840,67818
7840,18330
7840,57954
7840,45856
7840,41555
7840,11458
7840,69353
7840,1194
7840,70443
7840,84992
7840,70760
7840,66640
7841,69070
7841,73491
7841,70839
7841,55721
7841,53599
7841,32301
7841,61358
7841,57524
7841,34373
7841,69847
7841,59079
7841,69393
7841,84685
7841,68993
7841,74524
7842,61272
7842,72700
7842,62727
7842,36707
7842,62378
7842,73668
7842,51041
7842,68378
7842,44975
7842,68454
7842,83232
