user,item
384,173
384,1531
384,5578
384,6348
384,5209
385,10603
385,11099
385,10634
385,9038
385,4948
385,8325
385,677
385,10756
385,1422
385,10879
385,10773
385,11076
385,11093
385,91
385,1539
386,5595
386,10727
386,9008
386,5666
386,5596
386,10711
386,10761
386,9173
386,10738
386,1535
386,1518
386,5547
386,10674
386,5600
386,9082
386,1685
386,5621
386,5601
386,5602
386,3428
386,5562
386,5573
386,3440
386,1504
386,1528
386,1833
386,9107
386,1511
386,9123
386,1502
386,5606
386,92
386,9103
386,4647
386,9009
386,9057
386,5664
386,6143
387,9139
387,8977
387,9177
387,9091
387,11027
387,1685
387,1535
387,9084
387,10711
387,4364
387,92
387,8837
387,9730
388,10681
388,603
388,5335
388,8996
388,602
388,875
388,10730
388,5487
388,92
388,5555
388,5454
389,6110
389,9158
389,5436
389,6446
389,183
389,5237
389,5256
389,5458
389,2206
389,5672
389,5682
389,7407
389,599
389,8854
390,4311
390,4385
390,8974
390,5211
390,10642
390,9402
390,7603
390,870
390,4301
390,10567
390,4197
391,8702
391,4580
391,4986
391,5009
391,3036
391,6495
391,9388
391,4750
391,1836
391,7291
391,2503
391,3248
391,9570
391,5157
391,4351
391,6409
391,943
391,4615
391,7360
391,2455
391,10523
391,8596
391,9637
391,92
391,9182
391,10124
391,6477
391,1803
391,11612
391,2687
391,8248
391,7070
391,4720
391,3349
391,266
391,4770
391,324
391,7063
391,1912
391,8887
391,4385
391,5034
391,7846
391,5210
391,6693
392,9216
392,11353
392,6580
392,9933
392,9924
392,9936
392,8900
392,11332
392,2481
392,3026
392,6642
392,92
392,4640
392,8787
392,8859
392,9187
392,5930
392,9977
392,9583
392,6463
392,8878
392,9171
392,6607
393,2736
393,3460
393,5927
393,5647
393,617
393,11101
393,2742
393,5635
393,3418
393,2556
393,3727
393,3542
393,3366
393,3446
393,94
393,1557
393,2743
393,4158
393,2571
393,3430
393,2570
393,3432
393,6122
393,3392
394,3425
394,4372
394,2751
394,5634
394,6041
394,5396
394,9123
394,95
394,3420
394,3416
395,4372
395,6269
395,9216
395,4367
395,4327
395,10642
395,4617
395,4163
395,5532
395,4647
395,6236
395,1428
395,9005
395,10771
395,4380
395,10580
395,7560
395,10727
395,9046
395,609
395,9091
395,5363
395,9171
395,95
395,1509
395,10666
395,9121
395,9041
395,9073
395,9159
395,3465
395,2739
395,5640
395,5659
395,9203
396,4350
396,2734
396,8799
396,9161
396,4235
396,9155
396,10759
396,4329
396,9534
396,5500
396,5609
396,4318
396,4353
396,10717
396,4388
396,2751
396,884
396,7482
396,9179
396,4239
396,1520
396,96
396,1453
396,95
397,4376
397,9177
397,9089
397,1534
397,5609
397,2815
397,2730
397,1524
397,95
397,9171
397,981
397,9187
397,4357
398,4365
398,5500
398,2751
398,95
398,4312
398,5633
398,8878
398,2734
398,2713
398,9689
398,9402
398,4371
398,9534
398,9150
399,6073
399,6067
399,95
399,1413
399,6125
399,4234
399,8684
399,2754
399,8838
399,6143
399,4371
399,1523
399,5657
399,9552
399,7439
399,9119
399,5624
399,1533
399,9153
399,9028
399,9131
399,9762
399,1502
400,9155
400,5633
400,10771
400,5563
400,2715
400,9176
400,2734
400,2751
400,95
400,9089
400,9177
400,9006
400,10727
400,2709
401,5645
401,2527
401,2516
401,1699
401,2521
401,4972
401,95
401,3969
401,3861
401,4929
401,3994
401,7143
401,4686
401,2518
401,3153
401,3844
401,9706
401,4968
401,10728
401,6449
401,5592
401,2529
401,3176
401,3229
401,3238
401,10717
401,8548
401,5546
401,3243
401,3269
401,5122
401,3840
401,2528
401,6693
401,9795
401,523
401,235
401,510
401,1530
401,805
401,809
401,432
401,1497
401,804
401,10025
401,5037
401,781
401,10106
401,824
401,826
401,839
401,817
401,9842
401,803
401,802
401,2118
401,586
401,454
401,452
401,592
401,10110
401,9730
401,2900
401,791
401,795
401,798
401,1881
401,10146
401,801
401,6831
401,7073
401,3777
401,438
401,456
401,1994
401,2025
401,355
401,6169
401,2032
401,1920
401,2034
401,354
401,4381
401,2043
401,2396
401,2501
401,3149
401,6765
401,844
401,4372
401,2754
401,943
401,9874
401,2747
401,420
401,400
401,392
401,4793
401,954
401,1366
401,1371
401,1387
401,1747
401,1900
401,250
401,988
401,11622
401,5068
401,4367
401,7087
401,7147
401,7161
401,11495
401,7176
401,7219
401,9177
401,7702
401,7807
401,11071
401,10525
401,9122
401,10436
401,5228
401,8112
401,7062
401,7061
401,7060
401,7035
401,6956
401,6965
401,6975
401,11568
401,6984
401,5633
401,6990
401,7133
401,11553
401,11500
401,10727
401,11488
401,6705
401,11506
401,6392
401,2751
401,7026
401,1904
401,8845
401,11826
401,10404
401,4373
401,10399
401,10395
401,10188
401,10239
401,10250
401,10423
401,10393
401,10290
401,10306
401,10313
401,10387
401,10337
401,10350
401,10370
401,10286
401,5005
401,10153
401,10424
401,9155
401,4937
401,6204
401,10699
401,8083
401,8525
401,8975
401,9099
401,1995
401,8564
401,9647
401,4901
401,9694
401,9917
401,10029
401,10074
401,8563
401,6949
401,6741
401,5668
401,5050
401,2089
401,10488
401,6950
401,5010
401,4891
401,5061
401,4977
401,5085
401,9670
401,4333
401,11617
401,5131
401,6308
401,6329
401,6425
401,4718
401,5043
401,6500
401,10288
401,5035
401,9103
401,4939
401,4987
401,4585
401,2971
401,5001
401,10431
401,5595
401,10065
401,5007
401,5014
401,5023
401,5026
401,10093
401,8100
401,11618
401,5029
401,9165
401,11604
401,10377
401,10771
401,5685
401,4198
401,6767
401,6790
401,6352
401,9140
401,6734
401,6845
401,6851
401,11594
401,2897
401,10759
401,6944
401,6721
401,11603
401,6663
401,6841
402,406
402,1924
402,6769
402,6520
402,6750
402,6404
402,1745
402,278
402,10146
402,6877
402,409
402,3846
402,7003
402,1706
402,1926
402,1678
402,609
402,1649
402,1925
402,1923
402,6533
402,1709
402,9781
402,1813
402,591
402,1830
402,1734
402,3466
402,1638
402,485
402,4608
402,6884
402,1635
402,1927
402,6744
402,779
402,1882
402,96
402,6593
402,608
402,10985
402,3841
402,670
402,712
402,4385
402,6528
402,6888
402,850
402,3997
402,1929
402,3470
402,4582
402,4694
402,98
402,6841
402,9794
402,10771
402,4920
402,3732
402,4926
402,5024
402,2961
402,5039
402,5078
402,11076
402,3216
402,2551
402,9906
402,6353
402,2157
402,4566
402,210
402,3995
402,5686
402,6331
402,4047
402,3715
402,6107
402,4053
402,3068
402,4519
402,4056
402,9707
402,4082
402,3925
402,4085
402,3869
402,6224
402,4427
402,6697
402,4057
402,2115
402,2103
402,6390
402,6158
402,1935
402,9929
402,1934
402,9552
402,4706
402,6237
402,3498
402,6150
402,1933
402,3777
402,6273
402,1931
402,1930
402,6288
402,6322
402,4569
402,6370
402,1932
402,1936
402,6131
402,6090
402,3050
402,2102
402,5099
402,5177
402,9874
402,4943
402,2098
402,2048
402,3765
402,9857
402,5714
402,2024
402,5763
402,2023
402,5843
402,2022
402,2019
402,6009
402,2015
402,1928
402,785
402,163
402,11269
402,9715
402,10463
402,9618
402,10557
402,3473
402,10558
402,4638
402,9518
402,9500
402,9376
402,7692
402,7188
402,7184
402,11160
402,11166
402,7183
402,7077
402,6259
402,11168
402,10460
402,10402
402,9717
402,4374
402,9942
402,10253
402,10269
402,2439
402,10232
402,10223
402,10155
402,10299
402,10300
402,9199
402,10302
402,5578
402,10154
402,9868
402,9856
402,10362
402,10366
402,9788
402,10663
402,173
402,10307
402,7007
402,10940
402,3501
402,4606
402,9902
402,95
402,11592
402,6951
402,11186
402,11088
402,4724
402,11449
402,4787
402,2922
402,7566
402,11289
402,11769
402,3987
402,6992
402,7004
402,596
403,4381
403,5010
403,10059
403,439
403,6236
403,9670
403,4873
403,9902
403,1636
403,4375
403,6075
403,5298
403,5645
403,10305
403,10291
403,10211
403,10088
403,3091
403,10358
403,10330
403,10081
403,4995
403,4896
403,4305
403,5482
403,4697
403,6782
403,9933
403,5022
403,4870
403,10482
403,10475
403,8694
403,5664
403,10388
403,1836
403,8968
403,4371
403,8707
403,10380
403,4332
403,9638
403,8972
403,1501
403,9622
403,3983
403,9120
403,8959
403,3008
403,6405
403,5041
403,7018
403,10578
403,4613
403,10579
403,4882
403,6283
403,4980
403,10728
403,1082
403,5005
403,4946
403,4650
403,4605
403,4576
403,2321
403,4287
403,4386
403,3253
403,5163
403,2490
403,10717
403,3209
403,4820
403,2254
403,6589
403,4388
403,1787
403,9783
403,9526
403,7997
403,1997
403,2044
403,7305
403,4927
403,4805
403,4619
403,5593
403,2055
403,4198
403,7049
403,4638
403,4373
403,4839
403,6712
403,5034
403,6617
403,6499
403,4297
403,4998
403,4993
403,9695
403,9953
403,10076
403,1746
403,4327
403,1477
403,98
403,3228
403,9986
403,1533
403,10010
403,1525
403,4823
403,6693
403,4898
403,10044
403,4804
403,5098
403,1534
403,4380
403,10093
403,10270
403,4681
403,4442
403,1404
403,8906
403,10160
403,4294
403,4798
403,10274
403,5484
403,4202
403,5685
403,5668
403,6401
403,10331
403,4832
403,4236
403,9869
403,281
403,4244
403,4259
403,9179
403,4770
403,4416
403,95
403,5684
403,9045
403,1676
403,1520
403,336
403,10036
403,885
403,9865
403,1490
403,10025
403,1497
403,10118
403,1503
403,1948
403,4750
403,4787
403,1790
403,4359
403,9911
403,1874
403,4772
403,8691
403,1876
403,587
403,10498
403,9832
403,4584
403,10445
403,884
403,4318
403,9406
403,4370
403,9928
403,6423
403,2036
403,5037
403,9654
403,5633
403,4848
403,8746
403,8935
403,4212
403,4130
403,4364
403,4284
403,5686
403,10431
403,4940
403,4190
403,10263
403,4239
403,1519
403,6477
403,1045
403,8900
403,4114
403,1416
403,9347
403,9552
403,9751
403,9985
403,10052
403,9176
403,8859
403,4167
403,10073
403,10109
403,10415
403,9919
403,4213
403,10320
403,10016
403,10666
403,1505
403,6584
403,9652
403,6386
403,10626
403,6666
403,6636
403,1437
404,8741
404,10732
404,95
404,9155
404,10473
404,3050
404,3036
404,9670
404,8751
404,1230
405,4453
405,2742
405,5818
405,5686
405,5771
405,7612
405,4352
405,7793
405,568
405,9094
405,7653
405,4216
405,9461
405,4370
405,610
405,612
405,659
405,5629
405,95
405,611
405,8676
405,4357
406,5827
406,9082
406,6287
406,9176
406,5537
406,10151
406,5500
406,4337
406,9122
406,95
406,608
406,5611
407,10883
407,4584
407,137
407,2879
407,2767
407,4646
407,2780
407,2787
407,2730
407,2731
407,2811
407,2947
407,5633
407,2709
407,7401
407,2836
407,2938
407,2747
407,2734
407,95
407,10757
408,11217
408,8121
408,8485
408,6317
408,8407
408,8359
408,7976
408,3024
408,2864
408,2777
408,95
408,3033
408,2471
409,9187
409,5670
409,4383
409,1534
409,4381
409,9176
409,2757
409,6236
409,4647
409,5686
409,1531
409,4388
410,4380
410,96
410,9153
410,10684
410,2747
410,2751
410,2752
410,8728
410,4376
410,9171
410,4372
410,4370
411,5657
411,96
411,4373
411,10984
411,1533
411,1647
411,9186
411,6106
411,9009
411,5421
411,4381
412,174
412,6232
412,3476
412,9687
412,11062
412,217
412,1591
412,4811
412,296
412,6026
412,166
412,6243
412,11074
413,6190
413,6371
413,6913
413,11824
413,6316
413,1728
413,5271
413,1718
413,6143
413,7075
413,4343
413,1710
413,792
413,1656
413,1640
413,1598
413,1583
413,1560
413,8827
413,1420
413,10713
413,11320
413,1714
413,6297
413,11656
413,6247
413,1508
413,1377
413,859
413,6306
413,6222
413,5773
413,6301
413,6393
413,6004
413,6691
413,5805
413,5747
413,969
413,5195
413,10977
413,6696
413,1493
413,6726
413,6802
413,2005
413,6260
413,5829
413,5769
413,6806
413,6197
413,5839
413,10813
413,5862
413,5850
413,10047
413,6142
413,5853
413,5981
413,6649
413,6777
413,10653
413,1446
413,5282
413,6391
413,6607
413,5791
413,9986
413,9217
413,8556
413,1742
413,6433
413,5218
413,1422
413,5777
413,6625
413,11109
413,2156
413,5786
413,1524
413,11316
413,99
413,5794
413,11528
413,10924
413,10815
413,6627
413,9055
413,10640
413,1798
413,1914
413,6184
413,1412
413,5383
413,5891
413,5585
413,1430
413,5297
413,5898
413,1916
413,4631
413,5396
413,3791
413,5481
413,5899
413,11239
413,5921
413,9565
413,4301
413,10110
413,2433
413,2163
413,10635
413,2126
413,2105
413,1621
413,5901
413,10905
413,5483
413,11092
413,9442
413,5866
413,5649
413,5654
413,5638
413,11139
413,6186
413,11135
413,5875
413,1562
413,5631
413,1872
413,5591
413,5586
413,5668
413,6663
413,11119
413,5567
413,5534
413,5693
413,11117
413,5467
413,182
413,10990
413,5429
413,5223
413,5309
413,10705
413,5368
413,5731
413,1535
413,1989
413,11439
413,5500
413,1984
413,1959
413,5753
413,1958
413,4197
413,5430
413,6163
413,10568
413,10589
413,5511
413,4283
413,2027
413,1878
413,1867
413,1863
413,6165
413,10675
413,1518
413,1937
413,5943
413,1992
413,6133
413,1653
413,5969
413,5725
413,5422
413,5344
413,2070
413,5972
413,5987
413,2067
413,6689
413,2060
413,2001
413,2056
413,8930
413,5443
413,9745
413,5491
413,5427
413,6045
413,6058
413,6089
413,9081
413,6112
413,11487
413,6002
413,2046
413,5488
413,5660
413,7166
413,7172
413,7215
413,11526
413,10742
413,9540
413,11791
413,7111
413,9238
413,10567
413,8535
413,10677
413,11613
413,11763
413,11631
413,1594
413,11768
413,1454
413,10838
413,4984
413,7031
413,6773
413,8494
413,7036
413,11436
413,6708
413,11511
413,1491
413,7080
413,11513
413,7099
413,10810
413,7110
413,7334
413,1612
413,11514
413,1433
413,10426
413,10057
413,2199
413,5695
413,5999
413,7296
413,6448
413,5902
413,5909
413,10599
413,11714
413,5253
413,6831
413,11713
413,9443
413,6368
413,9283
413,9254
413,11672
413,1492
413,11671
413,9458
413,4602
413,6338
413,5547
413,7220
413,5676
413,7227
413,1668
413,7285
413,6430
413,6495
413,1794
413,4406
413,9092
413,6714
413,5361
413,11385
413,9957
413,6034
413,7290
413,1486
413,9746
413,6540
413,10601
413,11382
413,1413
413,11323
413,5618
413,11294
413,11237
413,10748
413,1689
413,1441
413,6869
413,6557
413,11477
413,5214
413,11231
413,7070
413,10761
413,11172
413,6872
413,7299
413,7301
413,11329
413,6826
413,5883
413,10882
413,7323
413,363
413,7314
413,11345
413,6837
413,6782
413,10577
413,1541
413,6844
413,5800
413,1935
413,1664
413,11333
413,1699
413,6878
413,6926
413,5897
413,11140
413,5775
413,7957
413,8033
413,1660
413,6978
413,2015
413,11367
413,6135
413,1592
413,11668
413,10595
413,10981
413,1421
413,10911
413,7000
413,10874
413,10818
413,2147
413,10230
413,1460
413,10702
413,11113
413,7336
413,11108
413,11095
413,6933
413,6954
413,6012
413,11638
413,6852
413,11654
413,6031
413,11350
413,6463
413,6959
413,7177
413,10707
413,7319
413,11376
413,8558
414,2887
414,100
414,4512
414,9212
414,2426
414,8343
414,4725
414,5869
414,7750
414,4333
414,5713
414,11089
415,9956
415,10804
415,11322
415,11265
415,9871
415,11325
415,5775
415,11597
415,10860
415,11042
415,9960
415,10986
415,10962
415,10941
415,10930
415,10829
415,5794
415,9617
415,11154
415,6095
415,6124
415,1639
415,1751
415,259
415,6035
415,5809
415,9596
415,2266
415,9345
415,3555
415,4565
415,3798
415,5953
415,4295
415,9468
415,9250
415,800
415,6040
415,189
415,9616
415,6481
415,6148
415,9598
415,134
415,9349
415,103
415,4601
415,412
415,5895
415,7711
415,287
415,6184
416,1905
416,11458
416,1919
416,11512
416,6008
416,6849
416,11522
416,10981
416,1861
416,11585
416,11249
416,11246
416,11481
416,11242
416,11240
416,11373
416,11435
416,6391
416,7960
416,11663
416,11218
416,3624
416,11620
416,9977
416,11197
416,3629
416,11619
416,11573
416,207
416,7937
416,11241
416,10459
416,1800
416,243
416,2281
416,9918
416,3697
416,9112
416,1749
416,9869
416,2088
416,8017
416,11179
416,11064
416,1839
416,6388
416,10583
416,1736
416,7899
416,1778
416,2417
416,11279
416,1676
416,3010
416,1840
416,11196
416,11188
416,11184
416,11532
416,1793
416,1784
416,11533
416,11183
416,6703
416,3753
416,11301
416,250
416,5238
416,11535
416,9147
416,3613
416,11327
416,3882
416,3570
416,1977
416,3590
416,5212
416,3383
416,11672
416,4756
416,11319
416,1939
416,2050
416,11446
416,3607
416,11676
416,11309
416,10996
416,11675
416,11310
416,11331
416,3605
416,1980
416,11356
416,11723
416,11708
416,1544
416,11726
416,3576
416,11727
416,2037
416,10875
416,3956
416,9031
416,11673
416,3529
416,10857
416,6689
416,1871
416,1998
416,1592
416,11688
416,6092
416,3849
416,11729
416,11359
416,11047
416,3825
416,11052
416,6285
416,4810
416,9952
416,11257
416,11406
416,9382
416,2087
416,3771
416,3979
416,6371
416,11106
416,11411
416,1801
416,6598
416,1788
416,11412
416,11230
416,3770
416,10733
416,11263
416,11300
416,11405
416,9791
416,11669
416,11298
416,6528
416,1794
416,3610
416,10923
416,3382
416,5571
416,11288
416,11282
416,2057
416,1760
416,6791
416,3848
416,3068
416,11268
416,11258
416,281
416,9866
416,6223
416,6626
416,5733
416,6476
416,646
416,6573
416,727
416,756
416,6210
416,11283
416,6512
416,812
416,5728
416,9287
416,6477
416,5692
416,9902
416,810
416,5736
416,5766
416,6025
416,252
416,6545
416,9779
416,1836
416,6024
416,6561
416,6531
416,5884
416,6514
416,4870
416,429
416,9197
416,443
416,4832
416,550
416,5876
416,5815
416,9317
416,6495
416,6479
416,5691
416,6530
416,6532
416,9671
416,8970
416,1154
416,1551
416,8556
416,6459
416,1735
416,5816
416,5265
416,9786
416,6607
416,7034
416,9840
416,9848
416,6335
416,4779
416,9134
416,4550
416,3412
416,5632
416,9351
416,9425
416,9474
416,5345
416,9532
416,4916
416,6473
416,6033
416,4783
416,6464
416,9055
416,9613
416,9664
416,6481
416,6245
416,6529
416,827
416,241
416,8904
416,6549
416,1689
416,7919
416,7961
416,6825
416,7992
416,5986
416,4381
416,4569
416,11068
416,4664
416,8448
416,8061
416,5970
416,6550
416,8451
416,112
416,9953
416,8208
416,9706
416,6866
416,8256
416,7072
416,7774
416,7472
416,6552
416,7780
416,6003
416,6974
416,10940
416,8215
416,6228
416,6212
416,8254
416,6571
416,7854
416,8255
416,7869
416,6940
416,7873
416,9860
416,8077
416,6231
416,6132
416,10799
416,6555
416,6457
416,5887
416,8175
416,8424
416,208
416,8606
416,8865
416,230
416,6612
416,1700
416,7935
416,1726
416,1733
416,234
416,8388
416,6392
416,8293
416,8226
416,6569
416,5950
416,8116
416,262
416,6657
416,6633
416,6060
416,8459
416,132
416,8172
416,6624
416,197
416,11198
416,4455
416,8173
416,8205
416,5983
416,6456
416,6038
416,9839
416,4753
416,11020
416,6662
416,6108
416,4517
416,11022
416,11023
416,11025
416,6188
416,1423
416,11026
416,11056
416,11123
416,6126
416,1787
416,6296
416,5185
416,6277
416,11003
416,1730
416,3641
416,7091
416,6595
416,10881
416,10887
416,10888
416,10894
416,10901
416,4835
416,9717
416,10906
416,6636
416,10907
416,10912
416,10948
416,10951
416,9893
416,1947
416,6307
416,11069
416,11079
416,11080
416,11624
416,6179
416,11150
416,4035
416,11351
416,6585
416,4020
416,11253
416,11466
416,11165
416,3988
416,6199
416,5409
416,11101
416,11170
416,11174
416,11177
416,4340
416,6088
416,9734
416,5354
416,11086
416,1750
416,5256
416,11098
416,11103
416,11111
416,4469
416,4466
416,11114
416,5631
416,7894
416,4442
416,1757
416,4445
416,6664
416,11129
416,11136
416,4441
416,6064
416,9694
416,6584
416,9945
416,9972
416,6611
416,3381
416,9975
416,10043
416,10149
416,4834
416,4620
416,10441
416,9899
416,6600
416,6348
416,1729
416,10590
416,10871
416,6597
416,5889
416,10587
416,6596
416,9944
416,1680
416,6543
416,4848
416,6047
416,6544
416,4704
416,1582
416,4997
416,1809
416,9938
416,6408
416,1596
416,1508
416,1618
416,9912
416,6248
416,9927
416,1648
416,6238
416,2101
416,3040
416,7029
416,10848
416,6309
416,6587
416,6061
416,10862
416,10851
416,1665
416,4526
416,10619
416,10847
416,6310
416,10840
416,11213
416,10837
416,10867
416,10816
416,10824
416,6367
416,10751
416,10787
416,6590
416,6274
416,4557
416,10789
416,7888
416,1767
416,10792
416,10805
416,10811
416,10814
416,4233
417,8159
417,7786
417,8085
417,2882
417,2830
417,7755
417,2877
417,8279
417,7898
417,2843
417,2911
417,8056
417,2863
417,8288
417,9609
417,9400
417,3059
417,8346
417,8421
417,2883
417,7821
417,3139
417,2836
417,7599
417,7622
417,7659
417,9701
417,7731
417,2741
417,2688
417,109
417,7736
417,7759
417,2793
417,2790
417,7799
417,3395
417,5579
417,7888
417,173
417,2943
417,2968
417,3140
417,7891
417,7807
417,6055
417,3079
417,5839
417,9638
417,7533
417,2891
417,2765
417,7742
417,2619
417,2935
417,2614
417,9254
417,7427
417,2686
417,10944
417,2609
417,3628
417,2676
417,6255
417,9771
417,6183
417,2798
417,2800
417,2812
417,2596
417,2580
417,2694
418,8709
418,8730
418,4686
418,10752
418,2252
418,5500
418,2817
418,5430
418,2724
418,603
418,8862
418,5670
419,1190
419,576
419,8243
419,112
419,2869
419,2695
419,7603
419,654
419,7487
419,6443
419,3036
419,1113
420,6527
420,10105
420,4906
420,6330
420,6680
420,1788
420,6542
420,3057
420,6544
420,3068
420,6586
420,9780
420,3100
420,6689
420,3107
420,6587
420,10050
420,3919
420,6592
420,4835
420,6685
420,6662
420,2472
420,3796
420,3048
420,224
420,4798
420,9810
420,6703
420,10025
420,4860
420,6550
420,1849
420,6715
420,9936
420,6413
420,6417
420,6444
420,6809
420,3026
420,6453
420,4873
420,9911
420,6463
420,11233
420,3012
420,6422
420,9877
420,3829
420,6569
420,3833
420,11333
420,3806
420,11386
420,6407
420,353
420,6397
420,6571
420,8395
420,3040
420,6573
420,247
420,9947
420,3051
420,287
420,10046
420,9906
420,1956
420,264
420,6395
420,9924
420,9902
420,11477
420,6341
420,9990
420,9316
420,212
420,9904
420,2773
420,6739
420,11252
420,11198
420,9769
420,248
420,6350
420,11347
420,6513
420,11285
420,249
420,11130
420,11097
420,11253
420,4819
420,6674
420,11195
420,11175
420,266
420,10318
420,4972
420,9821
420,9873
420,9941
420,6401
420,3103
420,11215
420,9818
420,6558
420,6562
420,6574
420,11352
420,11274
420,6645
420,3848
420,6588
420,6635
420,10027
420,6637
420,9747
420,11247
420,4817
420,6605
420,9919
420,4834
420,9923
420,317
420,342
420,336
420,1845
420,1791
420,315
420,1891
420,1772
420,4802
420,1708
420,1044
420,923
420,323
420,11387
420,1732
420,308
420,2979
420,3896
420,11113
420,3805
420,3884
420,11551
420,3105
420,3222
420,1836
420,3872
420,3873
420,3035
420,3183
420,3007
420,3778
420,4902
420,255
420,1783
420,4773
420,4898
420,256
420,222
420,6547
420,4925
420,9933
420,4890
420,231
420,209
420,6324
420,4799
420,6523
420,299
420,9932
420,6327
420,9925
421,1808
421,4488
421,5734
421,9138
421,6320
421,11030
421,6305
421,5419
421,4210
421,2273
421,6054
421,5801
421,11035
421,2188
421,11398
421,159
421,5699
421,3070
421,2197
421,6337
421,4839
421,917
421,5521
421,9249
421,4976
421,4528
421,6170
421,3036
421,9235
421,6339
421,11085
421,5473
421,4709
421,9433
421,5228
421,9356
421,2187
421,5342
421,5664
421,9364
421,6315
421,9675
421,8924
421,10741
421,11046
421,6362
421,6086
421,1580
421,9260
421,116
421,5397
421,5341
421,9678
421,4281
421,6290
421,353
421,8684
421,10604
421,975
421,8835
421,8240
421,9496
421,6692
421,5695
421,4690
421,4772
421,1010
421,1497
421,4312
421,9556
421,9218
421,6012
421,1788
421,878
421,5205
421,9070
421,309
421,5400
421,5302
421,6689
421,10603
421,2721
421,5189
421,5197
422,8733
422,1121
422,1088
422,1087
422,7627
422,117
422,7555
422,9320
422,7644
422,11002
422,1123
422,10823
422,8052
423,158
423,7892
423,4501
423,4039
423,2589
423,2635
423,4192
423,6172
423,9326
423,152
423,2590
423,2283
423,4178
423,637
423,3560
423,580
423,6196
423,6225
423,567
423,119
423,3700
423,8408
423,7931
423,9537
423,4199
423,121
423,3324
423,10371
423,7990
424,120
424,3507
424,119
424,6217
424,1521
424,3604
424,4358
424,5513
424,6076
424,7911
424,8687
424,9537
425,2616
425,6570
425,6793
425,4302
425,8091
425,5327
425,4941
425,9067
425,9733
425,6039
425,11192
425,1884
425,8966
425,204
425,11045
425,10717
425,119
425,398
425,9952
425,10878
425,326
425,339
425,776
426,9192
426,3760
426,10725
426,5698
426,4229
426,121
426,5866
426,5870
426,1467
426,6191
426,6101
426,11013
426,9641
426,5216
426,9089
426,5404
426,9570
426,8974
426,3375
426,5657
426,5641
426,9000
426,9487
427,8018
427,4558
427,10987
427,8009
427,1684
427,2665
427,4569
427,9048
427,8208
427,5650
427,160
427,8008
427,173
427,1733
427,8020
427,2950
427,4284
427,5578
427,7983
427,4608
427,4580
427,11217
427,2430
427,1574
427,9642
427,123
427,4554
427,9623
427,3075
427,6592
427,11027
427,8835
427,1784
427,2277
427,9721
427,153
427,7500
427,7967
427,7522
427,9545
427,4962
427,4387
427,8057
427,1531
428,4503
428,2232
428,7693
428,6181
428,4539
428,2664
428,2384
428,2751
428,2815
428,8774
428,11125
428,9089
428,123
428,2774
428,2709
428,5363
428,2801
428,2719
428,5741
428,7438
428,9010
428,2187
428,2752
428,2826
428,7627
428,8753
428,2731
428,7413
428,8773
428,2231
428,5569
428,2855
428,7638
428,8489
429,4436
429,9010
429,6186
429,5988
429,8074
429,123
429,8787
429,9270
429,10820
429,2198
429,9007
430,4618
430,8295
430,4770
430,8784
430,171
430,4715
430,8096
430,8360
430,9760
430,9811
430,4617
430,4754
430,9524
431,6099
431,921
431,5686
431,7489
431,129
431,9542
431,4583
431,181
431,7474
431,1733
431,7464
432,8176
432,9727
432,4570
432,9033
432,4331
432,8286
432,4539
432,9176
432,131
432,4523
432,4546
432,8049
432,4635
432,4354
432,8151
433,1094
433,9411
433,9695
433,1697
433,9333
433,4570
433,9582
433,8859
433,9836
433,9312
433,9590
433,4702
433,9594
433,4720
433,4483
433,9062
433,4697
433,4577
433,4592
433,9638
433,6611
433,9564
433,9037
433,9011
433,8941
433,6001
433,4718
433,133
433,9643
433,8695
433,8888
433,6106
433,9623
433,6174
433,4338
433,6454
433,9372
433,4433
434,5768
434,6639
434,10755
434,5713
434,6775
434,1418
434,8785
434,6738
434,6671
434,9678
434,6490
434,1420
434,9320
434,10754
434,10456
434,9198
434,10452
434,9127
434,9117
434,9114
434,9113
434,9111
434,9102
434,5336
434,7020
434,9098
434,10687
434,7143
434,5435
434,9095
434,8961
434,7142
434,7123
434,8913
434,6746
434,8540
434,5715
434,11345
434,7837
434,7154
434,7153
434,7152
434,9128
434,9129
434,9137
434,9158
434,10451
434,5578
434,10023
434,4979
434,6816
434,9701
434,6073
434,9971
434,9031
434,9820
434,9677
434,8879
434,9038
434,9568
434,9410
434,9367
434,9257
434,10004
434,9837
434,9070
434,9234
434,9211
434,4772
434,1530
434,9162
434,9672
434,9559
434,6471
434,346
434,309
434,2841
434,6246
434,4459
434,3015
434,6213
434,6173
434,4327
434,9110
434,4338
434,5649
434,6186
434,6413
434,4598
434,4354
434,3544
434,2799
434,9089
434,2758
434,9078
434,2099
434,1524
434,2203
434,5853
434,9224
434,2466
434,9029
434,8939
434,2524
434,2532
434,9119
434,2537
434,5462
434,6367
434,2538
434,9238
434,2041
434,4835
434,9091
434,6087
434,6070
434,5582
434,5583
434,5996
434,712
434,5589
434,5881
434,5590
434,5615
434,5858
434,8977
434,2741
434,5616
434,5784
434,5577
434,6143
434,9083
434,5576
434,3776
434,10642
434,9090
434,2850
434,6618
434,6569
434,3881
434,2052
434,3927
434,4052
434,4356
434,5073
434,6134
434,6109
434,6097
434,5575
434,4051
434,2051
434,9100
434,10917
434,10745
434,9733
434,5197
434,5579
434,11657
434,5161
434,847
434,831
434,848
434,4348
434,6384
434,10595
434,1916
